Ticker,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GRYN,,,,1588320000000.0,9000480000.0,7941600000.0,308840000.0,34854800.946712494,441199.9901384079,926519.987508653,14336794.422864914,90445997.89619446,30883999.474048615,27354400.210380554,
OEC,,,,,,,827979263.9325727,643401053.1865491,1006823200.3526467,1428529414.5225544,1450211953.1951985,1152092716.864351,1038123212.3222606,1112015420.4303026,
ASZ,,,,,,,,,,,,,,1916230026.319243,
FRXB,,,,,,,,,,,,,,425687479.97283936,
ATEN,,,,,,,333559327.9160925,501869021.50412697,635751865.0998486,590614179.0601548,477387659.936132,525585405.2358022,754333672.8222016,1272289600.9870257,
DIAH,,,,,,,,,,,,44880000.668764114,16830000.668764114,16830000.668764114,
SRNW,64204400.09205538,6173500.3272864325,148164.01268446632,160511.00655460742,185205.0086686872,246940.02114078545,617350.0097305522,432145.0298094727,308675.0048652761,602533.6113368687,246940.02114078545,160511.00655460742,259287.00063711655,63093169.63757683,
TILE,245223170.35020545,440359447.7118634,833457843.4928472,616679162.1610805,864570902.367799,1189958005.8238168,899702219.3125757,1054274156.6789317,1035485978.613539,1421518546.8090367,815141732.4670529,965660831.8110297,619203160.7827274,941925636.7220998,
SBFM,,,,,,,,,,,,,,,
ANET,,,,,,,4667887088.141105,5980057996.772865,7434355337.852967,18098434482.37425,16187028018.358442,15626205257.824974,22323041850.860294,44174377054.416725,
MGA,2027914785.729698,3427061014.4888897,7074541217.293541,4586571517.885253,6887428761.935286,11345948735.416761,15081989901.689976,11303903158.294832,12171932996.58666,16176678993.075071,12973885149.483992,15879220990.685957,21021111235.22277,24148894658.659714,
VIAV,493489105.04846805,1115420668.4004867,1957732381.6813526,1411514244.767082,1825233800.4121575,1756280390.0212924,1854978324.3685002,1447507745.9178407,1944271511.7701077,2077375542.041272,2388744295.24976,3565289925.2459016,3560536096.54156,4188027431.662878,
TSHA,,,,,,,,,,,,,1021097356.5649486,448220927.0574757,
MEOBF,,,3113988983.3480997,4564162824.888536,3631908278.6205163,3424740498.770773,2252948409.6384106,938728529.741328,679768882.1051198,725086843.5942475,537341129.9283848,906358535.1988167,1100578270.9259727,627977014.3186548,
INGR,1413482282.1173074,1469094140.9667969,2346710567.2309694,2719898325.035413,3387434799.181202,3683821898.2961545,4667675733.109893,5381716320.088883,7128426341.692682,8117176762.295048,5430430901.802096,5685568605.872669,4972003666.922285,6282362715.24296,
ALT,,,,,,,,,,2372394590.5687346,81861518.56560643,75105957.8716287,448251423.8882568,364005591.4555561,
LMT,15022895122.718142,13883339023.319395,13350579632.676674,16114717009.189642,19259709714.357716,32378259811.197456,43642947023.68161,50706394378.62211,60021977521.54572,79088532683.78122,66160807922.405754,100926089783.81834,94372612528.08228,97346881226.91135,
OIBZQ,,1053853161111.1111,583023994977.7777,399491413688.88885,278865759555.55554,106358103644.44444,21725588244.444443,3956002573.70739,5149288713.553344,7302391898.65782,2075280102.035194,1208331788.5012202,2633011553.1133227,804171033.7403721,
DALN,,,,,,,,,,,,,,29569731.47643802,
ETCK,18190350.0,7639946.76146954,27285525.0,9458981.653046606,9095175.0,7276140.108422934,6548526.260215041,11641823.739784956,4365683.902419356,5457105.216845867,1819035.0271057314,2546649.0108422926,727613.9837365574,2546649.0108422926,
OIBRQ,254466523490.2954,413650010316.4673,316301208821.8689,261411700372.0093,204849612004.39453,94543254800.37688,18968112344.398502,2756025165.4422283,3775784138.7319565,5946116790.225507,1542703095.7210062,1539431415.3814316,3033655350.358486,1454370121.373534,
GSRX,9979502.51213908,24539760.975122448,53169478.0497551,143148600.0,102249000.0,103066991.21990204,122698800.0,86707147.31941223,59304421.9502449,408996000.0,130878721.9502449,1357866.698791079,4089960.060945148,8179.91979335784,
YMAB,,,,,,,,,,,887716944.0481086,1363871892.4972005,2160809443.4663267,707467588.1189635,
CELU,,,,,,,,,,,,1228466776.451111,1358104000.0000002,632135665.8706666,
OCLN,242378555660434.38,182570861811234.38,120244945624839.06,37774604497936.72,16788712980075.195,3357742596015.039,2096490564859.3994,598097896255.5847,138506881719.66095,13940418675.0,899381850.0,41971153.178691104,10492788.294672776,6865281.519328796,
IGNY,,,,,,,,,,,,,,70980252.2436701,
CIDM,647022736.1580483,2150913425.835201,2937832792.8997984,2395732769.653521,2448194105.263158,3532394485.29569,2832910455.220502,454664602.8718733,251814260.83326697,262306511.27819547,99676473.03493936,122409703.17853303,111917442.31048024,202850362.88485488,
LRN,801875609.167672,866881011.4612392,1225693591.2740786,767234605.6915101,874151353.580533,930175706.6344995,507640714.0828206,376346960.72646123,733876550.984573,679990500.2599847,1060186511.2216339,870302344.1308478,907937003.4965415,1425414161.1646187,
WLMS,,,,,,,,,,,60642266.04232152,44574659.4673743,67380295.60257946,77487343.03233464,
WLMS,,,,,,,,,,,60642266.04232152,44574659.4673743,67380295.60257946,77487343.03233464,
SIG,377364304.2702894,1162996059.1811895,1888997539.1485023,1918025429.369337,2353176193.643839,3496711423.495667,5886525635.215722,5579472734.495224,4303975559.024284,2627944567.2614713,1519299796.3182259,1119974045.1657252,1424884728.017359,4569492137.004912,
MNTR,34276329.431438126,33133786.206672024,12339479.08564455,2285088.6628130153,4341668.340168071,7540792.774560558,13939040.962336054,6169739.542822274,24221938.15734474,52328528.726970084,7769301.41951378,2742106.293224195,1828070.8621494633,1142544.3314065065,
ATRC,101968596.7844128,277428068.80665743,471719604.5754202,509842994.8730586,316929422.73401266,858006033.5601028,916798681.1855949,1030709611.1758969,898885307.3131973,837796017.1348622,1405513090.220231,1493242733.1479008,2557023208.613137,3193637981.340596,
LOAN,4340135.32289576,6112866.323866126,7763339.258397772,6173993.986786601,6663021.456495387,10640156.383201776,27048063.835115485,33143361.55698866,61079527.061275475,52130154.38002813,52889299.9618153,64472184.2940533,57795057.66599451,63221950.99818511,
IOSP,120864854.26002616,210316105.35643837,425217869.84079516,585091395.7118292,766160149.8502874,1038042339.4581159,971368912.9476819,1250633316.1054585,1597247354.673201,1665998393.5380516,1474744477.9063182,2498620654.617669,2223712778.06721,2226646088.029336,
CLSD,,,,,,,,,533418469.27873045,417665487.71929824,63843156.2524394,173032850.60252142,163486205.76200652,164082870.1754386,
NVCR,,,,,,,,2396746055.6347904,841433622.2983571,2165217836.8001256,3588687596.384098,9032816482.532774,18547983455.045563,8047750149.091069,
BOX,,,,,,,,2070268125.910062,2055438068.4766881,3132096306.388157,2503304020.947724,2488474246.3741684,2676815042.3406157,3883977304.804084,
MCCX,,,,,,,,35745838.70967741,17975050.22518096,6332120.04869984,1429833.5544745761,1205145.4266598134,1021309.6926380537,1572816.8947033326,
RARE,,,,,,,2990957331.293797,7646435418.642473,4792483991.39015,3161362826.8777027,2963692347.9931116,2911207424.1510906,9435692602.237183,5731758999.842831,
MCAE,,,,,,,,,,,,,,70087727.88073082,
GIPR,,,,,,,,,,,,,,12431388.832473755,
PNBK,268451973.33898443,60784540.85610003,82353260.07561974,68627702.92436385,49019792.10607369,40784466.09851172,64313959.833477326,57059043.67416074,55098246.5681924,70123022.31555818,56097105.343093075,50376224.96533739,39242918.968241155,61391088.85330672,
TEUM,2140350000.0,4637425000.0,8418710000.0,9453212500.0,3567250000.0,4387717500.0,2967238560.886383,963157500.0,427713266.8352127,295368290.4744148,241146108.1647873,62398336.51691675,84187096.25780582,1212865.0659136334,
SOPH,,,,,,,,,,,,,,900392184.3597413,
LSEA,,,,,,,,,,,452629153.46561277,479472188.398645,491505285.1995483,338777665.8006775,
OSUR,265101316.80908203,365955066.50390625,414220800.0,656269799.2675781,517235699.63378906,453121533.2519531,730469400.7324219,463927300.1220703,632497132.7636719,1358644267.9687498,841408533.9843749,578468332.7636719,762886666.9921875,626013665.7714844,
NGVC,,,,,356974465.7046316,793796096.7113333,526766358.4517317,380909870.9167585,222337654.82334912,166987005.9760365,286664107.6188419,185992132.16390303,301936759.43905675,320767387.9881881,
DRFS,44849601729.72973,25115776540.929516,40364641556.75676,43504112822.39958,61892451242.465294,29152241124.324326,17446495543.35591,1614585726.4281402,89699201.45452596,89699201.45452596,44849600.72726287,44849600.72726287,919416827.4397258,4933456297.200053,
SRCO,7040476913.050302,4928333839.135211,2212721257.0667114,402312962.8060557,1005757276.8951913,938706791.7688452,321842328.6064612,6973250.197362691,2682019.445019047,7643755.208486966,5498139.732402135,2950221.3295731465,2655199.196615832,1619269.2501713326,
PEAR,,,,,,,,,,,,,,854353799.7309119,
PWFL,145610054.59944475,115409446.61881368,120083344.92845774,170058155.20904842,209247037.74165082,208168437.25215405,240526229.06800544,165384248.32751775,194865795.02974206,249514503.6199768,200977824.46808627,234054677.56234443,267131513.51282945,170417677.27636522,
REFR,68681370.41473389,119955014.79263306,167430614.79263306,107294859.3202591,118372496.30184174,182939318.6405182,162050044.37789917,164898585.20736694,57603729.660129555,32916414.79263305,49374622.188949585,95267703.69815826,88937622.18894958,54438688.90552521,
APVO,,,,,,,,,167316696.31410864,290747050.342271,87086972.73537843,44914933.39634373,179512798.67121133,38547493.756617084,
NUVR,23596390.306319777,18808104.63106547,18263121.73518392,24543876.84468635,22210366.792461913,25712833.58356764,29946440.38251124,31380499.233838465,43710726.542626865,82515580.0530812,87363922.93908031,93210887.23564272,96047746.32925992,107099256.61251582,
TTOO,,,,,,,159661216000.0,90784496000.0,43649584000.0,34189408000.0,24978184000.0,9709128000.0,10290016000.0,4281974273.376465,
VRRM,,,,,,,,,,1551276057.6341004,1523184639.5091994,2183335272.3748584,2094378842.1165926,2408067510.3794155,
CATY,1468308260.349652,473870829.7903425,1051991725.7619272,943036780.2379616,1236510929.4072647,1697924047.331952,1644256828.6597972,2050634973.0535512,2550378809.633101,2892070073.52404,2357918202.6961527,2770037058.442576,2447535751.667289,3319838572.3880973,
NVIV,,,5782185000000.0,7067115000000.0,4471556400000.0,5910678000000.0,3392215200000.0,4625748000000.0,2698353000000.0,494698050000.0,38804886000.0,5653692000.0,693862200.0,394045200.0,
NVIV,,,5782185000000.0,7067115000000.0,4471556400000.0,5910678000000.0,3392215200000.0,4625748000000.0,2698353000000.0,494698050000.0,38804886000.0,5653692000.0,693862200.0,394045200.0,
CUBE,641221768.6824664,1082787080.4374847,1428550067.2727716,1642447927.7931159,2329359796.8796887,2621135266.4227633,3736571443.3105354,5322372715.593142,4800578973.062409,5411953308.146262,5596898531.0093,6387067618.906269,7132647155.325077,12452533723.799578,
SNTW,,,,,,,,,,18615000.739693638,10858749.815076586,24820000.36984682,15512500.0,51129200.05917549,
OB,,,,,,,,,,,,,,777111973.8927739,
AMAL,,,,,,,,,,,564197756.6680843,571079326.6954432,413669981.19344896,514742825.9619957,
KTRA,,,,,,456231741.1961852,393135896.5635256,456231741.1961852,1547790482.8425324,529034681.57558894,165990707.76798967,33489352.458808586,62125174.40181868,24752999.26612866,
ZVO,,,,,,,,,,,,68926974.97592287,158598958.5848772,42493815.21177667,
LYLT,,,,,,,,,,,,,,739276956.4971925,
FRW,,,,,,,,,,,,,,256871262.25852677,
ROL,1467440796.2294593,1589668686.6906102,2482597220.6710553,2832886078.640687,2865102980.361811,4007142417.130964,4455806959.773648,5299665434.294859,7012414764.170769,9765095865.1742,11484483738.337227,10657067941.187939,18995992417.557323,16777642489.856998,
CATC,109909292.56941558,136502229.02873048,160132633.90930918,165660409.7638817,186155516.82310995,211844597.10383922,255615317.54714528,270732134.6253266,369109461.4959776,486025082.4337924,518851133.47367793,512437680.7187495,461891237.0809062,637283372.487444,
CSGS,479899144.78109133,524400567.3583871,520280084.8704466,404082316.8165234,499402981.9004708,822255264.6786311,717695402.444696,1052865545.8406638,1441807784.8934298,1331134680.705252,985625114.7655168,1636283698.9728742,1455377739.9299145,1881050987.7202785,
APN,,,,,,,,,,,,,,213468731.00304607,
CATC,113964626.59191936,141538759.20632982,166041118.52149057,171772845.0217789,193024095.8121859,219661035.82220322,265046782.8859445,280721398.9358972,382728603.61165714,503958179.89328873,537995261.7848667,531345245.9413623,478933769.0946404,651825254.1167502,
VSAT,1768526728.9520755,2334044054.7558694,3261639203.145733,3387228036.075763,2856963981.4270115,4601254261.5636635,4629162704.326426,4480806192.143319,4863448609.6804085,5497268412.911692,4329512140.835517,5375351994.177801,2397940223.496313,3271186975.7571344,
PRDS,,,,,,,,,,,,,,1021144308.5425415,
OXBR,,,,,,,26601351.599891208,28087998.94865971,32306956.297697373,12327218.62932201,3612161.5503300163,4271524.432679692,10721812.964233093,32222774.052580584,
MCVT,,,6223975.9185791025,4149316.8502807617,5705310.829925538,12730859.01489258,9430265.62728882,7072699.381256104,7072699.381256104,7544212.630462647,5375251.812744142,6312384.411621095,28405729.852294926,39384961.02905275,
ELA,-72.71358242310772,-60.309491784797856,-183.0671526250498,-416.39780644791074,-376.70367322575817,-245.56209334626737,-365.0270901362271,923657.3762327199,33386507.085670356,25039880.314252768,12385317.274106046,36348213.72178045,140007926.72765753,109583135.9070854,
SKY,986178359.0803574,942505412.9224286,1385495518.5852256,237049024.986558,221245744.01489052,281189171.26233155,220700812.6310623,193998727.93640852,840842829.7837887,700248257.6946553,834383171.99211,1800541044.5385172,1757373487.029805,4486016855.501248,
MCVT,,,6223975.9185791025,4149316.8502807617,5705310.829925538,12730859.01489258,9430265.62728882,7072699.381256104,7072699.381256104,7544212.630462647,5375251.169586183,6312384.411621095,28405729.852294926,39384961.02905275,
ELA,-72.71358242310772,-60.309491784797856,-183.0671526250498,-416.39780644791074,-376.70367322575817,-245.56209334626737,-365.0270901362271,923657.3762327199,33386507.085670356,25039880.314252768,12385317.274106046,36348213.72178045,140007926.72765753,109583135.9070854,
GOL,1601303598.7478516,5815964041.63978,6019609819.545572,2618150308.645509,2590507657.6869235,1804667818.055906,2270643153.976097,225089831.58508343,537846228.4125146,1729637819.2636044,2675409910.7500353,3568499657.763672,1939273167.7940674,1194766130.311079,
CASI,2460427054.764217,12302135007.17949,7101686920.2151575,1328071392.820513,1929198470.971852,2334609818.2463818,1859299976.6128776,1342051145.0206273,1607665370.2564104,4543402133.333334,5619839053.118177,4319726898.056297,4124011167.1794877,1118375909.7435899,
CASI,2460427054.764217,12302135007.17949,7101686920.2151575,1328071392.820513,1929198470.971852,2334609818.2463818,1859299976.6128776,1342051145.0206273,1607665370.2564104,4543402133.333334,5619839053.118177,4319726898.056297,4124011167.1794877,1118375909.7435899,
AFCG,,,,,,,,,,,,,,340335013.25056434,
IDEX,746521550.1519758,3359346975.683891,2239564650.4559274,2239564650.4559274,721637522.2115241,1124759130.8160539,1025222900.3978429,940617146.0721052,612147680.6171324,2294309630.5813255,597217263.8528615,428005695.8731837,990385261.2812107,597217263.8528615,
YEWB,,,,,,65098001.41096115,17754000.70548057,6568980.084657665,13019599.929451942,11540099.576711653,14203199.682533735,4438500.176370141,6509799.9647259675,5323241.16155505,
WSBC,1225470347.5528705,577055193.95435,908516324.1093576,955831078.6494858,1110526776.5276177,1633136948.6012626,1814275069.605977,1610949566.359233,2360689663.6784678,2288953544.5025616,2104679273.3012304,2222163338.246331,1806202172.2878294,2147179390.859578,
LNDZF,,,,,,,,20466794.087622236,11525595.494424645,8910387.25137833,3601975.6146491957,4637543.712885381,5803683.627590027,22962594.62725367,
AWI,627865549.7163306,1130564788.511843,1680734658.8486147,1714740282.5900407,2330214779.7211747,2646238326.244664,2348128461.364571,2100546468.8315184,1920027093.5259604,2781283032.9803805,2680801935.8235765,4364107024.075452,3492388261.5755033,5498246109.402821,
